iso3,category,indicator,value,unit,year,source
IDN,health,health_expenditure_gdp,2.7,% of GDP,2023,WHO via Our World in Data
IRN,health,health_expenditure_gdp,6.0,% of GDP,2023,WHO via Our World in Data
IRQ,health,health_expenditure_gdp,5.5,% of GDP,2023,WHO via Our World in Data
IRL,health,health_expenditure_gdp,6.6,% of GDP,2023,WHO via Our World in Data
ISR,health,health_expenditure_gdp,7.1,% of GDP,2023,WHO via Our World in Data
SWE,health,health_expenditure_gdp,11.2,% of GDP,2023,WHO via Our World in Data
JAM,health,health_expenditure_gdp,7.6,% of GDP,2023,WHO via Our World in Data
TUV,health,health_expenditure_gdp,27.1,% of GDP,2023,WHO via Our World in Data
JPN,health,health_expenditure_gdp,10.7,% of GDP,2023,WHO via Our World in Data
JOR,health,health_expenditure_gdp,7.7,% of GDP,2023,WHO via Our World in Data
KAZ,health,health_expenditure_gdp,3.8,% of GDP,2023,WHO via Our World in Data
KEN,health,health_expenditure_gdp,4.4,% of GDP,2023,WHO via Our World in Data
HRV,health,health_expenditure_gdp,7.1,% of GDP,2023,WHO via Our World in Data
ZWE,health,health_expenditure_gdp,2.9,% of GDP,2023,WHO via Our World in Data
TCA,technology,internet_users_share,0.0,%,1990,ITU via Our World in Data
MNP,technology,internet_users_share,0.0,%,1990,ITU via Our World in Data
ASM,technology,internet_users_share,0.0,%,1990,ITU via Our World in Data
PLW,technology,internet_users_share,27.0,%,2004,ITU via Our World in Data
PRK,technology,internet_users_share,0.0,%,2012,ITU via Our World in Data
GIB,technology,internet_users_share,94.4,%,2016,ITU via Our World in Data
GRL,technology,internet_users_share,69.5,%,2017,ITU via Our World in Data
CUW,technology,internet_users_share,68.1,%,2017,ITU via Our World in Data
BMU,technology,internet_users_share,98.4,%,2017,ITU via Our World in Data
PYF,technology,internet_users_share,72.7,%,2017,ITU via Our World in Data
VGB,technology,internet_users_share,77.7,%,2017,ITU via Our World in Data
TKM,technology,internet_users_share,21.3,%,2017,ITU via Our World in Data
VIR,technology,internet_users_share,64.4,%,2017,ITU via Our World in Data
NCL,technology,internet_users_share,82.0,%,2017,ITU via Our World in Data
ABW,technology,internet_users_share,97.2,%,2017,ITU via Our World in Data
FRO,technology,internet_users_share,97.6,%,2017,ITU via Our World in Data
VEN,technology,internet_users_share,61.6,%,2017,ITU via Our World in Data
CYM,technology,internet_users_share,81.1,%,2017,ITU via Our World in Data
GUM,technology,internet_users_share,80.5,%,2017,ITU via Our World in Data
HTI,technology,internet_users_share,39.3,%,2019,ITU via Our World in Data
SYR,technology,internet_users_share,34.6,%,2019,ITU via Our World in Data
CAF,technology,internet_users_share,7.5,%,2019,ITU via Our World in Data
YEM,technology,internet_users_share,13.8,%,2020,ITU via Our World in Data
FSM,technology,internet_users_share,39.4,%,2020,ITU via Our World in Data
SSD,technology,internet_users_share,9.3,%,2020,ITU via Our World in Data
SDN,technology,internet_users_share,26.4,%,2020,ITU via Our World in Data
NRU,technology,internet_users_share,81.7,%,2020,ITU via Our World in Data
ETH,technology,internet_users_share,16.7,%,2021,ITU via Our World in Data
PRI,technology,internet_users_share,87.3,%,2022,ITU via Our World in Data
SOM,technology,internet_users_share,27.6,%,2022,ITU via Our World in Data
LSO,technology,internet_users_share,48.0,%,2023,ITU via Our World in Data
LBN,technology,internet_users_share,83.5,%,2023,ITU via Our World in Data
LBY,technology,internet_users_share,88.5,%,2023,ITU via Our World in Data
GTM,technology,internet_users_share,56.1,%,2023,ITU via Our World in Data
VUT,technology,internet_users_share,45.7,%,2023,ITU via Our World in Data
NIC,technology,internet_users_share,58.2,%,2023,ITU via Our World in Data
NOR,technology,internet_users_share,99.0,%,2023,ITU via Our World in Data
NER,technology,internet_users_share,23.2,%,2023,ITU via Our World in Data
MDG,technology,internet_users_share,20.4,%,2023,ITU via Our World in Data
PAK,technology,internet_users_share,27.4,%,2023,ITU via Our World in Data
GHA,technology,internet_users_share,69.9,%,2023,ITU via Our World in Data
MAC,technology,internet_users_share,89.2,%,2023,ITU via Our World in Data
NGA,technology,internet_users_share,39.2,%,2023,ITU via Our World in Data
GRD,technology,internet_users_share,74.1,%,2023,ITU via Our World in Data
MKD,technology,internet_users_share,87.2,%,2023,ITU via Our World in Data
AGO,technology,internet_users_share,44.8,%,2023,ITU via Our World in Data
LBR,technology,internet_users_share,23.5,%,2023,ITU via Our World in Data
LTU,technology,internet_users_share,88.5,%,2023,ITU via Our World in Data
GEO,technology,internet_users_share,81.9,%,2023,ITU via Our World in Data
GMB,technology,internet_users_share,45.9,%,2023,ITU via Our World in Data
LAO,technology,internet_users_share,63.6,%,2023,ITU via Our World in Data
MAR,technology,internet_users_share,91.0,%,2023,ITU via Our World in Data
MHL,technology,internet_users_share,65.7,%,2023,ITU via Our World in Data
DZA,technology,internet_users_share,76.9,%,2023,ITU via Our World in Data
JOR,technology,internet_users_share,92.5,%,2023,ITU via Our World in Data
IRN,technology,internet_users_share,79.6,%,2023,ITU via Our World in Data
MNG,technology,internet_users_share,83.0,%,2023,ITU via Our World in Data
MRT,technology,internet_users_share,37.4,%,2023,ITU via Our World in Data
IRQ,technology,internet_users_share,81.7,%,2023,ITU via Our World in Data
MCO,technology,internet_users_share,99.1,%,2023,ITU via Our World in Data
MDA,technology,internet_users_share,80.2,%,2023,ITU via Our World in Data
ALB,technology,internet_users_share,83.1,%,2023,ITU via Our World in Data
MUS,technology,internet_users_share,79.5,%,2023,ITU via Our World in Data
IRL,technology,internet_users_share,96.5,%,2023,ITU via Our World in Data
JAM,technology,internet_users_share,89.5,%,2023,ITU via Our World in Data
MEX,technology,internet_users_share,81.2,%,2023,ITU via Our World in Data
JPN,technology,internet_users_share,87.0,%,2023,ITU via Our World in Data
MOZ,technology,internet_users_share,19.8,%,2023,ITU via Our World in Data
MLT,technology,internet_users_share,92.1,%,2023,ITU via Our World in Data
GIN,technology,internet_users_share,26.5,%,2023,ITU via Our World in Data
NZL,technology,internet_users_share,96.2,%,2023,ITU via Our World in Data
GNB,technology,internet_users_share,32.5,%,2023,ITU via Our World in Data
GUY,technology,internet_users_share,81.7,%,2023,ITU via Our World in Data
AFG,technology,internet_users_share,17.7,%,2023,ITU via Our World in Data
NLD,technology,internet_users_share,97.0,%,2023,ITU via Our World in Data
AND,technology,internet_users_share,95.4,%,2023,ITU via Our World in Data
ZMB,technology,internet_users_share,33.0,%,2023,ITU via Our World in Data
HND,technology,internet_users_share,58.3,%,2023,ITU via Our World in Data
NPL,technology,internet_users_share,55.8,%,2023,ITU via Our World in Data
KGZ,technology,internet_users_share,88.5,%,2023,ITU via Our World in Data
KWT,technology,internet_users_share,99.7,%,2023,ITU via Our World in Data
HKG,technology,internet_users_share,96.0,%,2023,ITU via Our World in Data
NAM,technology,internet_users_share,64.4,%,2023,ITU via Our World in Data
MDV,technology,internet_users_share,84.7,%,2023,ITU via Our World in Data
KIR,technology,internet_users_share,88.0,%,2023,ITU via Our World in Data
ISL,technology,internet_users_share,99.8,%,2023,ITU via Our World in Data
MMR,technology,internet_users_share,58.5,%,2023,ITU via Our World in Data
MLI,technology,internet_users_share,35.1,%,2023,ITU via Our World in Data
MWI,technology,internet_users_share,18.0,%,2023,ITU via Our World in Data
PSE,technology,internet_users_share,86.6,%,2023,ITU via Our World in Data
BGD,technology,internet_users_share,44.5,%,2023,ITU via Our World in Data
PAN,technology,internet_users_share,68.5,%,2023,ITU via Our World in Data
CMR,technology,internet_users_share,41.9,%,2023,ITU via Our World in Data
LKA,technology,internet_users_share,51.2,%,2023,ITU via Our World in Data
AZE,technology,internet_users_share,89.0,%,2023,ITU via Our World in Data
CAN,technology,internet_users_share,94.0,%,2023,ITU via Our World in Data
CPV,technology,internet_users_share,73.5,%,2023,ITU via Our World in Data
ZAF,technology,internet_users_share,75.7,%,2023,ITU via Our World in Data
TCD,technology,internet_users_share,13.2,%,2023,ITU via Our World in Data
CHL,technology,internet_users_share,94.5,%,2023,ITU via Our World in Data
GBR,technology,internet_users_share,96.3,%,2023,ITU via Our World in Data
SLB,technology,internet_users_share,42.5,%,2023,ITU via Our World in Data
COL,technology,internet_users_share,77.3,%,2023,ITU via Our World in Data
COM,technology,internet_users_share,35.7,%,2023,ITU via Our World in Data
COG,technology,internet_users_share,38.4,%,2023,ITU via Our World in Data
GAB,technology,internet_users_share,71.9,%,2023,ITU via Our World in Data
CIV,technology,internet_users_share,40.7,%,2023,ITU via Our World in Data
SLE,technology,internet_users_share,20.6,%,2023,ITU via Our World in Data
SYC,technology,internet_users_share,87.4,%,2023,ITU via Our World in Data
CUB,technology,internet_users_share,71.3,%,2023,ITU via Our World in Data
USA,technology,internet_users_share,93.1,%,2023,ITU via Our World in Data
KHM,technology,internet_users_share,60.7,%,2023,ITU via Our World in Data
SUR,technology,internet_users_share,78.4,%,2023,ITU via Our World in Data
BDI,technology,internet_users_share,11.1,%,2023,ITU via Our World in Data
BRB,technology,internet_users_share,80.0,%,2023,ITU via Our World in Data
TUV,technology,internet_users_share,74.3,%,2023,ITU via Our World in Data
TUN,technology,internet_users_share,72.4,%,2023,ITU via Our World in Data
BLZ,technology,internet_users_share,72.4,%,2023,ITU via Our World in Data
TTO,technology,internet_users_share,84.7,%,2023,ITU via Our World in Data
BEN,technology,internet_users_share,32.2,%,2023,ITU via Our World in Data
TON,technology,internet_users_share,58.5,%,2023,ITU via Our World in Data
BTN,technology,internet_users_share,88.4,%,2023,ITU via Our World in Data
UKR,technology,internet_users_share,82.4,%,2023,ITU via Our World in Data
BOL,technology,internet_users_share,70.2,%,2023,ITU via Our World in Data
BWA,technology,internet_users_share,81.4,%,2023,ITU via Our World in Data
TZA,technology,internet_users_share,29.1,%,2023,ITU via Our World in Data
BHS,technology,internet_users_share,94.8,%,2023,ITU via Our World in Data
TJK,technology,internet_users_share,56.8,%,2023,ITU via Our World in Data
BRN,technology,internet_users_share,99.0,%,2023,ITU via Our World in Data
CHE,technology,internet_users_share,97.3,%,2023,ITU via Our World in Data
BFA,technology,internet_users_share,17.0,%,2023,ITU via Our World in Data
TGO,technology,internet_users_share,37.0,%,2023,ITU via Our World in Data
SEN,technology,internet_users_share,60.6,%,2023,ITU via Our World in Data
CRI,technology,internet_users_share,85.4,%,2023,ITU via Our World in Data
ZWE,technology,internet_users_share,38.4,%,2023,ITU via Our World in Data
ARM,technology,internet_users_share,80.0,%,2023,ITU via Our World in Data
FJI,technology,internet_users_share,79.3,%,2023,ITU via Our World in Data
KNA,technology,internet_users_share,76.4,%,2023,ITU via Our World in Data
LIE,technology,internet_users_share,97.3,%,2023,ITU via Our World in Data
TLS,technology,internet_users_share,34.0,%,2023,ITU via Our World in Data
RWA,technology,internet_users_share,34.2,%,2023,ITU via Our World in Data
PHL,technology,internet_users_share,83.8,%,2023,ITU via Our World in Data
EGY,technology,internet_users_share,72.7,%,2023,ITU via Our World in Data
AUS,technology,internet_users_share,97.1,%,2023,ITU via Our World in Data
SLV,technology,internet_users_share,67.7,%,2023,ITU via Our World in Data
SWZ,technology,internet_users_share,57.6,%,2023,ITU via Our World in Data
QAT,technology,internet_users_share,99.7,%,2023,ITU via Our World in Data
GNQ,technology,internet_users_share,60.4,%,2023,ITU via Our World in Data
ERI,technology,internet_users_share,20.0,%,2023,ITU via Our World in Data
UZB,technology,internet_users_share,89.0,%,2023,ITU via Our World in Data
FIN,technology,internet_users_share,93.5,%,2023,ITU via Our World in Data
CYP,technology,internet_users_share,91.2,%,2023,ITU via Our World in Data
ATG,technology,internet_users_share,77.6,%,2023,ITU via Our World in Data
PNG,technology,internet_users_share,24.1,%,2023,ITU via Our World in Data
LCA,technology,internet_users_share,70.1,%,2023,ITU via Our World in Data
STP,technology,internet_users_share,61.5,%,2023,ITU via Our World in Data
COD,technology,internet_users_share,30.5,%,2023,ITU via Our World in Data
SMR,technology,internet_users_share,87.0,%,2023,ITU via Our World in Data
DMA,technology,internet_users_share,83.8,%,2023,ITU via Our World in Data
VCT,technology,internet_users_share,76.0,%,2023,ITU via Our World in Data
DJI,technology,internet_users_share,65.0,%,2023,ITU via Our World in Data
WSM,technology,internet_users_share,58.1,%,2023,ITU via Our World in Data
DEU,technology,internet_users_share,93.5,%,2024,ITU via Our World in Data
MYS,technology,internet_users_share,98.0,%,2024,ITU via Our World in Data
PRT,technology,internet_users_share,88.5,%,2024,ITU via Our World in Data
BEL,technology,internet_users_share,95.8,%,2024,ITU via Our World in Data
BIH,technology,internet_users_share,86.1,%,2024,ITU via Our World in Data
EST,technology,internet_users_share,92.2,%,2024,ITU via Our World in Data
FRA,technology,internet_users_share,88.7,%,2024,ITU via Our World in Data
PRY,technology,internet_users_share,81.6,%,2024,ITU via Our World in Data
THA,technology,internet_users_share,90.9,%,2024,ITU via Our World in Data
BLR,technology,internet_users_share,94.3,%,2024,ITU via Our World in Data
TUR,technology,internet_users_share,87.3,%,2024,ITU via Our World in Data
POL,technology,internet_users_share,88.6,%,2024,ITU via Our World in Data
BHR,technology,internet_users_share,100.0,%,2024,ITU via Our World in Data
LUX,technology,internet_users_share,98.8,%,2024,ITU via Our World in Data
LVA,technology,internet_users_share,92.7,%,2024,ITU via Our World in Data
OMN,technology,internet_users_share,95.3,%,2024,ITU via Our World in Data
PER,technology,internet_users_share,82.0,%,2024,ITU via Our World in Data
URY,technology,internet_users_share,92.0,%,2024,ITU via Our World in Data
GRC,technology,internet_users_share,86.3,%,2024,ITU via Our World in Data
SAU,technology,internet_users_share,100.0,%,2024,ITU via Our World in Data
SRB,technology,internet_users_share,87.7,%,2024,ITU via Our World in Data
VNM,technology,internet_users_share,84.2,%,2024,ITU via Our World in Data
IDN,technology,internet_users_share,72.8,%,2024,ITU via Our World in Data
CZE,technology,internet_users_share,87.7,%,2024,ITU via Our World in Data
MNE,technology,internet_users_share,88.9,%,2024,ITU via Our World in Data
HRV,technology,internet_users_share,83.6,%,2024,ITU via Our World in Data
HUN,technology,internet_users_share,93.8,%,2024,ITU via Our World in Data
SGP,technology,internet_users_share,94.4,%,2024,ITU via Our World in Data
DNK,technology,internet_users_share,99.8,%,2024,ITU via Our World in Data
SVK,technology,internet_users_share,89.8,%,2024,ITU via Our World in Data
AUT,technology,internet_users_share,94.9,%,2024,ITU via Our World in Data
SVN,technology,internet_users_share,90.8,%,2024,ITU via Our World in Data
ISR,technology,internet_users_share,88.2,%,2024,ITU via Our World in Data
CHN,technology,internet_users_share,92.0,%,2024,ITU via Our World in Data
DOM,technology,internet_users_share,91.0,%,2024,ITU via Our World in Data
ITA,technology,internet_users_share,89.2,%,2024,ITU via Our World in Data
KOR,technology,internet_users_share,97.9,%,2024,ITU via Our World in Data
ECU,technology,internet_users_share,77.2,%,2024,ITU via Our World in Data
ESP,technology,internet_users_share,95.8,%,2024,ITU via Our World in Data
RUS,technology,internet_users_share,94.4,%,2024,ITU via Our World in Data
ROU,technology,internet_users_share,91.3,%,2024,ITU via Our World in Data
KAZ,technology,internet_users_share,93.4,%,2024,ITU via Our World in Data
SWE,technology,internet_users_share,95.5,%,2024,ITU via Our World in Data
ARE,technology,internet_users_share,100.0,%,2024,ITU via Our World in Data
KEN,technology,internet_users_share,35.0,%,2024,ITU via Our World in Data
BGR,technology,internet_users_share,82.4,%,2024,ITU via Our World in Data
UGA,technology,internet_users_share,8.9,%,2024,ITU via Our World in Data
ARG,technology,internet_users_share,89.7,%,2024,ITU via Our World in Data
BRA,technology,internet_users_share,84.5,%,2024,ITU via Our World in Data
IND,technology,internet_users_share,70.0,%,2025,ITU via Our World in Data
BRA,education,mean_years_schooling,8.0,years,2020,UNDP via Our World in Data
LVA,education,mean_years_schooling,12.0,years,2020,UNDP via Our World in Data
